token,condition_id,question,domain,end_date,entry_date,n_smart_buyers,buyers,bet_fraction,entry_mid,entry_ask,spread,current_price,status,exit_date,outcome,pnl
24800571717763245364224503729129664803908934461486331853636597701161191561035,0x8c773ddca5739e30a49cd8aa214a2f7e99b96784b7155a1997f4fe0d9586c11d,Will WTI Crude Oil (WTI) hit (HIGH) $95 in August?,other,2026-09-01,2026-08-17,2,0xc8ab97a9089a9ff7e6ef0688e6e591a066946418|0xe734e7bf7cfb9e464681f71822f6c2f6be514f0c,0.1,0.8,0.81,0.01,0.9855,flipped,2026-08-28,,0.0217
38961406876947683649557591222689594788085730430140356269598981303564029823783,0x2b9d2441d95f7fd64f7a2154fcd864951805477ae7865ad3dcb516dc2e6c7948,"Will ""Don't Say Good Luck"" be the #2 global Netflix movie this week?",culture,2026-08-18,2026-08-17,2,0x5a218c7ad04135830a45c41aaed7294df7809318|0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0.1,0.0585,0.072,0.0135,0.0,lost,2026-08-18,0.0,-0.1
79191939610100241429039499950443680906623179487184628479206155805558220344190,0xdf8e2dc5860027decbe6164555c3c1c9645c3bd33e16b9dc57ca87125047d4a8,Will Luiz Inácio Lula da Silva win the 2026 Brazilian presidential election?,politics,2026-10-04,2026-08-18,2,0x21064fd320bfd5a86f8c92a94d3209edf4154dea|0x5a218c7ad04135830a45c41aaed7294df7809318,0.1,0.355,0.36,0.005,0.565,flipped,2026-09-11,,0.0569
77740376296468109233042620775325425521895874827413068707200627224591548200577,0x12dc2b61723b2a54fc1947a307389b5f32038e7a29a0e936ad1fe410b969d06a,Will Harry Kane win the 2026 Ballon d'Or?,sports,2026-10-31,2026-08-18,2,0x21064fd320bfd5a86f8c92a94d3209edf4154dea|0x5a218c7ad04135830a45c41aaed7294df7809318,0.1,0.378,0.379,0.001,0.3885,flipped,2026-08-21,,0.0025
107064985435494333113391038470401719113272800530429703182710416066774068907304,0xe6bcc2f1dd025ce5e1833190f7c60a71171c94f805df55b9ab0ded695ec93565,Will Alexandria Ocasio-Cortez win the 2028 Democratic presidential nomination?,politics,2028-11-07,2026-08-18,2,0x6139c42e48cf190e67a0a85d492413b499336b7a|0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0.1,0.1815,0.185,0.0035,0.196,flipped,2026-08-19,,0.0059
6867411777743263452405716830364245468528901665501311516978193562668338326175,0x01253576c511d929e5661dcad1d78f7009272fe82788a2c79534942337350b69,Will Alibaba (BABA) beat quarterly earnings?,other,2026-08-20,2026-08-18,2,0x21064fd320bfd5a86f8c92a94d3209edf4154dea|0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0.1,0.175,0.21,0.035,0.2,flipped,2026-08-19,,-0.0048
73262720942346872663664065117167500642873843610967982455010649784209638670323,0xe9e713e3d02d67100e35716868238b3824a060ae6c716f310cacc8c39c6a30d0,Will James Fishback win less than 10% of votes in the Florida Republican Governor primary?,politics,2026-08-18,2026-08-18,2,0x23d81ba9371e576015c1e562db09c689f56b0288|0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0.1,0.465,0.47,0.005,0.02,flipped,2026-08-19,,-0.0957
109876868437950584369987384406356259939519193117253465815665152916226511121427,0x1a01bf78f56a507fcb666d564d8c8b91b0750679163ed6e96746102c9b7d285d,Will Flávio Bolsonaro win the 2026 Brazilian presidential election?,politics,2026-10-04,2026-08-18,2,0x23d81ba9371e576015c1e562db09c689f56b0288|0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0.1,0.3265,0.327,0.0005,0.3265,flipped,2026-08-19,,-0.0002
49869160041323840584812036178393008034046781140245590791017996532351395946894,0x26a6c7e4a905dfc13f23c44a8e41d0b96ad60569ef49869c46c237dfd8f3c003,Will Darline Graham Nordone be the new republican nominee for Senate in South Carolina?,politics,2026-08-11,2026-08-19,2,0x011f2d377e56119fb09196dffb0948ae55711122|0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0.1,0.833,0.846,0.013,0.7155,flipped,2026-08-22,,-0.0154
77003823152235207360024992572659870715371331416954628896644821575491638935501,0x70831611831c0792bfb971d613ec2db2e06d59a234967b45f8302b3671b515cd,Will Ralph Norman be the new Republican nominee for Senate in South Carolina?,politics,2026-08-11,2026-08-19,2,0x011f2d377e56119fb09196dffb0948ae55711122|0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0.1,0.835,0.84,0.005,1.0,won,2026-08-26,1.0,0.019
3995405418988860809616760430893135352799035734473152509556306061162112667429,0x47ec761ae98d7c28b20c0222f1507e3af0f198a904f86b4a264b2e987f0b80c7,"US announces end of Iranian blockade by August 31, 2026?",geopolitics,2026-08-31,2026-08-19,2,0x40cfb29411d29f4fa0908f2a121297042cccd21d|0x6139c42e48cf190e67a0a85d492413b499336b7a,0.1,0.065,0.07,0.005,0.0,lost,2026-09-01,0.0,-0.1
88752597571738831347942513760817776151125290177540731190810686943474863159303,0x30174f3f46398e37c96a07b45916e01eab9a8a854ecb624ac73a91a8490fd074,"US announces end of Iranian blockade by September 30, 2026?",geopolitics,2026-09-30,2026-08-19,2,0x40cfb29411d29f4fa0908f2a121297042cccd21d|0x6139c42e48cf190e67a0a85d492413b499336b7a,0.1,0.335,0.34,0.005,0.165,flipped,2026-09-07,,-0.0515
71542982741394376771627006689338880117415417908788827680925028639627563224055,0x1c38a64c494e01c9bd81362cfadeadb3b87023d1d9ffae1df5a428c03152fc74,Iran-Oman Hormuz Agreement by August 31?,geopolitics,2026-08-31,2026-08-19,2,0x40cfb29411d29f4fa0908f2a121297042cccd21d|0x6139c42e48cf190e67a0a85d492413b499336b7a,0.1,0.245,0.26,0.015,0.0,lost,2026-09-01,0.0,-0.1
13962806593526138371105247656795644374832525364392990828405286158600365168847,0x5bd7f96d38645c7dabffa94c6f48e741f86655ba0dbd48cd4e7f9bbdde2774cc,"Will Bitcoin reach $70,000 in August?",crypto,2026-09-01,2026-08-19,2,0x8a16eb406b6ecd9334e6202a159c9dd51288c0d5|0xe734e7bf7cfb9e464681f71822f6c2f6be514f0c,0.1,0.75,0.76,0.01,1.0,won,2026-08-19,1.0,0.0316
63777258880233969161552040740657214803720763923675808082556752399673335048100,0xfd13c67069e83a4a8ba1ba425f259185bcbae282c4f91074646e3c5cf97b7ae3,"Will Bitcoin reach $72,500 in August?",crypto,2026-09-01,2026-08-19,2,0x8a16eb406b6ecd9334e6202a159c9dd51288c0d5|0xab51c55eb5cefec49c52a174acc10b3cd69e2473,0.1,0.3605,0.368,0.0075,0.8795,flipped,2026-08-20,,0.139
67630859659224760080054121446583082801681970585283198673478937279213434161100,0x1eb3854e6016aff4cc1778eb124fd8965211573d954b74e3ec66f5ad2785aedb,"Will the price of Bitcoin be above $68,000 on August 20?",crypto,2026-08-20,2026-08-19,2,0x8a16eb406b6ecd9334e6202a159c9dd51288c0d5|0xab51c55eb5cefec49c52a174acc10b3cd69e2473,0.1,0.7175,0.718,0.0005,1.0,won,2026-08-20,1.0,0.0393
71378443524585182161509165206687359935571329472000076556085474136388673584216,0x6c8bc8cd9b2d64358ad995ccee8e998cf0f81a89c4be0b8e51eadf09c6be60ba,"Will Bitcoin dip to $60,000 by December 31, 2026?",crypto,2027-01-01,2026-08-19,2,0x1465b79bff7992bc703e1aafb3683b1089647072|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.435,0.44,0.005,0.705,open,,,
42834879263429374698838995299419983571059010771905973551600008113353674636491,0xc4c41407dd3e1be7fae485778117cd12832edebb652609cd34ba8eb60b817ee2,"Will Ethereum dip to $1,750 by December 31, 2026?",crypto,2027-01-01,2026-08-19,2,0x1465b79bff7992bc703e1aafb3683b1089647072|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.645,0.65,0.005,0.835,open,,,
93924969469939330995194645669345334142528685509853517456507765752635309176671,0xc564e47b7a853f3e52ea7b8e28d69ed99fcb284929364fd0f8024c2bca03ea96,"Will Bitcoin reach $80,000 by December 31, 2026?",crypto,2027-01-01,2026-08-19,2,0xe734e7bf7cfb9e464681f71822f6c2f6be514f0c|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.515,0.52,0.005,1.0,won,2026-08-24,1.0,0.0923
27201221676173593121678787264361008606480627771007041356248031697735484721466,0x1239389645c8a73b170b78ef3a83d69b6cf1d2711d412829ea8836660b08fc93,"Will Bitcoin reach $85,000 by December 31, 2026?",crypto,2027-01-01,2026-08-19,2,0xe734e7bf7cfb9e464681f71822f6c2f6be514f0c|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.375,0.4,0.025,0.675,flipped,2026-08-30,,0.0688
19825309238856053774459620155846397094312049745253767781808796130734310092365,0xc4bde1d397625e1990fec7f787b9eb2e5727c666d0480c4e9c96b0dbd12602c6,"Will Bitcoin reach $75,000 in August?",crypto,2026-09-01,2026-08-19,2,0x8a16eb406b6ecd9334e6202a159c9dd51288c0d5|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.2245,0.227,0.0025,0.4915,flipped,2026-08-20,,0.1165
48849252416222520684793262794712201381742900852794310345084361317209768152557,0x752fa61c93f16c4b15e85b0bd438d9c684176b0ea7b319a84c8aca34616e8a8c,"Will Bitcoin dip to $55,000 by December 31, 2026?",crypto,2027-01-01,2026-08-20,2,0x1465b79bff7992bc703e1aafb3683b1089647072|0x6db983ff1cbc85249e64e6ccd101aaa613ba4ab5,0.1,0.605,0.61,0.005,0.805,open,,,
41832664285845832459030640969891483663884721696292020563915305291791682631668,0xce3c54c3e773e8b3bf73e4c12af93205b21195d03b9c386e22f274b9acfc2c56,"Will Bitcoin dip to $50,000 by December 31, 2026?",crypto,2027-01-01,2026-08-20,2,0x1465b79bff7992bc703e1aafb3683b1089647072|0x6db983ff1cbc85249e64e6ccd101aaa613ba4ab5,0.1,0.745,0.75,0.005,0.865,open,,,
110439449768613802110790243898351375650535979513820669361590931221457616396762,0x84fdc3f917e34acca874f93d978e84ed0c08969903ddf40a5d65274b3a5b4fdf,"Will Bitcoin reach $75,000 by December 31, 2026?",crypto,2027-01-01,2026-08-20,2,0x6db983ff1cbc85249e64e6ccd101aaa613ba4ab5|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.705,0.71,0.005,1.0,won,2026-08-21,1.0,0.0408
1010399022514445056965246279898538760275841148723924641598936717580005410635,0xa813d824c347c725eeb781fd0ad00d2f0fe5d3dc2438e408698876b2fe00c216,LoL: Dplus KIA vs Hanwha Life Esports (BO3) - LCK Round 3-4 Legend Group,other,2026-08-20,2026-08-20,2,0x8c0b024c17831a0dde038547b7e791ae6a0d7aa5|0xf377b9fb12a4b7507a4f997461a73eb30b564159,0.1,0.285,0.29,0.005,0.74,flipped,2026-08-20,,0.1552
943687264912098431659767041328297708450836082187223611861894294547938480319,0x7e2122d54359f590e9ffdf59092f8e052f5f718181188fef5534e62402f0bab3,"Will Bitcoin reach $77,500 in August?",crypto,2026-09-01,2026-08-20,2,0x6db983ff1cbc85249e64e6ccd101aaa613ba4ab5|0x8a16eb406b6ecd9334e6202a159c9dd51288c0d5,0.1,0.3095,0.315,0.0055,1.0,won,2026-08-21,1.0,0.2175
101196087194368016189458797815389873667514776317865121691440084473605225222305,0xc4ebab9f2830f6df67ab1b98615d5a9be8eebd106fd0f37e9a25e4a4edcc427c,"Will no qualifying diplomatic US-Iran meeting occur by September 30, 2026?",geopolitics,2026-09-30,2026-08-21,2,0x21064fd320bfd5a86f8c92a94d3209edf4154dea|0x9d84ce0306f8551e02efef1680475fc0f1dc1344,0.1,0.2255,0.226,0.0005,0.1975,flipped,2026-08-22,,-0.0126
43898757872820987638297146930820621323643875433360934741436059076419637367671,0xe5463afaa79590b9c48094e031791ccc575b51936ab1a4b260f8ca0e8ed2c48b,"Will Bitcoin dip to $65,000 in August?",crypto,2026-09-01,2026-08-21,2,0x6db983ff1cbc85249e64e6ccd101aaa613ba4ab5|0xe734e7bf7cfb9e464681f71822f6c2f6be514f0c,0.1,0.075,0.08,0.005,0.008,flipped,2026-08-28,,-0.09
20326394798700413571801660749437036272627203479853632032510011746755865615562,0x024b68f77bfc019341ee3db8f57c103334e4b9430bba4746d8c94aafd8b36fee,"Will Bitcoin dip to $45,000 by December 31, 2026?",crypto,2027-01-01,2026-08-21,2,0x1465b79bff7992bc703e1aafb3683b1089647072|0x6db983ff1cbc85249e64e6ccd101aaa613ba4ab5,0.1,0.895,0.9,0.005,0.92,flipped,2026-09-09,,0.0022
102270650225797845195454805763498397874386067232149902550118294787057200324741,0xfd105823dbf627e8a57aa1924703ef23138050d9d8da4a98a5136ea2ad98acd4,"Will Bitcoin reach $80,000 in August?",crypto,2026-09-01,2026-08-22,2,0x6db983ff1cbc85249e64e6ccd101aaa613ba4ab5|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.5905,0.594,0.0035,0.591,flipped,2026-08-22,,-0.0005
23087349975908951689849809689657583268158750956541808535385269508170739441669,0xf9b6b5c3c6e07afe4aad6ed9ce4fa7545f9c2baa9f1dc632cd81a085c99acfe4,"Will Bitcoin reach $120,000 by December 31, 2026?",crypto,2027-01-01,2026-08-22,2,0x6db983ff1cbc85249e64e6ccd101aaa613ba4ab5|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.885,0.89,0.005,0.915,open,,,
78013562540101275811809066249904724011227027769199332437495788738716521577107,0xdce4dcd5fd95e2636c72a76c4888a081c1bf2164d5eb2955b16aca09122a212a,LoL: Team WE vs LGD Gaming (BO3) - LPL Group Ascend,other,2026-08-22,2026-08-22,2,0xf201a19b43471261a3c1ba9247335d55270e527e|0xf377b9fb12a4b7507a4f997461a73eb30b564159,0.1,0.325,0.33,0.005,1.0,won,2026-08-22,1.0,0.203
105052147545219235703104586478595420038539947037864810636460567924609337232421,0x6ea7f0313c819fc14e8669ab6bc762119fc1e1714db8be44d53d80a5a411d28c,LoL: Team WE vs LGD Gaming - Game 2 Winner,other,2026-08-22,2026-08-22,2,0xf201a19b43471261a3c1ba9247335d55270e527e|0xf377b9fb12a4b7507a4f997461a73eb30b564159,0.1,0.72,0.74,0.02,1.0,won,2026-08-22,1.0,0.0351
34831007622752009482478670017146696652033019710166849651975981799034568366373,0x2bee95a0f2a956958b70967fffefd306f3145d43c8aa59535350ab98cd72c2cb,LoL: Dplus KIA vs Gen.G - Game 2 Winner,other,2026-08-22,2026-08-22,2,0x684299e6ac5595ff7f78f1f1edc97e77fea420d0|0xf377b9fb12a4b7507a4f997461a73eb30b564159,0.1,0.555,0.56,0.005,1.0,won,2026-08-22,1.0,0.0786
86418926490900550628828339666018309500864587839113934884302631373397137097899,0x2e6a7194603782511e35a17b0396a9aede2396459ae6343908e78d7facbbeaef,LoL: Ninjas in Pyjamas vs Invictus Gaming - Game 1 Winner,other,2026-08-22,2026-08-22,2,0x684299e6ac5595ff7f78f1f1edc97e77fea420d0|0xf377b9fb12a4b7507a4f997461a73eb30b564159,0.1,0.345,0.35,0.005,1.0,won,2026-08-22,1.0,0.1857
77557558247868834326881856039890080063196285997075844530459236964356018527963,0xcbc1b26703865a4b317ae00eba7bcdba3fc34be3098c38ed770995c967dec211,Will XRP reach $2.00 in August?,crypto,2026-09-01,2026-08-22,2,0xab51c55eb5cefec49c52a174acc10b3cd69e2473|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.115,0.148,0.033,0.0,lost,2026-09-01,0.0,-0.1
60791000819008802717757941128538238710885904898250935733679523954688353799890,0xf6c18899124512a1b0c76a09f440b1e735dbbc6fe0d5ca4584bbde72acdda6d0,Will XRP reach $2.20 in August?,crypto,2026-09-01,2026-08-22,2,0xab51c55eb5cefec49c52a174acc10b3cd69e2473|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.057,0.065,0.008,0.0,lost,2026-09-01,0.0,-0.1
45349201673033527447768645359864385869991777646128023206959790874029348120325,0x10c4cebc5321a6aed969e702847cb2585eaddebbcf8e5f50cc7fffa450901252,"Will Bitcoin dip to $67,500 in August?",crypto,2026-09-01,2026-08-22,2,0x6db983ff1cbc85249e64e6ccd101aaa613ba4ab5|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.1,0.11,0.01,0.005,flipped,2026-08-30,,-0.0955
58934772812121845536960060739940872473706732919207396740821739825921647791275,0x70584525d6c53d32ede871c59037e5ce914140010ed42aa98fad03e9e46c8dcc,"Will Bitcoin reach $87,500 in August?",crypto,2026-09-01,2026-08-22,2,0x6db983ff1cbc85249e64e6ccd101aaa613ba4ab5|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.095,0.1,0.005,0.0,lost,2026-09-01,0.0,-0.1
72739316523858479816906805619832308458888360975886863074336484009500930856438,0xb1e1ae2c6ee3f17b3c79b7ff2c36b2d90766dd6c0f2e6ba467d5232d882522d1,"Will Bitcoin reach $90,000 in August?",crypto,2026-09-01,2026-08-22,2,0x6db983ff1cbc85249e64e6ccd101aaa613ba4ab5|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.075,0.08,0.005,0.0415,flipped,2026-08-27,,-0.0481
33845737663413960170985492786440998521551287949819743740394448926263971272381,0x5c661c21175bc9d17e40368caaf5a835daffd47b70a0e0c4504dde970e6b0d3f,"Will Bitcoin dip to $75,000 in August?",crypto,2026-09-01,2026-08-22,2,0x6db983ff1cbc85249e64e6ccd101aaa613ba4ab5|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.34,0.35,0.01,0.685,flipped,2026-08-28,,0.0957
12441167212229750268659752951509231773978449399558023877007225411177778794121,0x317323044ed5c5295ac3ac6e984dcd31be99bda30818df47b82b1ce019d05b23,"Will Bitcoin dip to $70,000 in August?",crypto,2026-09-01,2026-08-22,2,0x6db983ff1cbc85249e64e6ccd101aaa613ba4ab5|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.18,0.19,0.01,0.0,lost,2026-09-01,0.0,-0.1
87205176363338814709708203899309446917881667334315183367756187844453520430452,0x1f81531d74cd9adc1b1f3d5cb09a749530581483dd18fdc89dfca4036aa6e72d,"Will Ethereum reach $2,600 in August?",crypto,2026-09-01,2026-08-23,2,0x1465b79bff7992bc703e1aafb3683b1089647072|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.4225,0.423,0.0005,0.0,lost,2026-09-01,0.0,-0.1
38508858428676968447825900892305750232615791339175195608011299023691549494960,0xcf25ccc8360f3952139fb5e3f14cb9bb0636cb53d0e30e947321ceccab7e9780,"Will Ethereum dip to $1,500 by December 31, 2026?",crypto,2027-01-01,2026-08-23,2,0x1465b79bff7992bc703e1aafb3683b1089647072|0x6db983ff1cbc85249e64e6ccd101aaa613ba4ab5,0.1,0.8545,0.861,0.0065,0.8715,open,,,
45703704411582499464332374069133096759975115041207788028520907227627254299472,0x766996108017c3b6452c23db79ab1c714d8d9d9da846a4c316f5e047754a229d,"Will Ethereum dip to $1,250 by December 31, 2026?",crypto,2027-01-01,2026-08-23,2,0x1465b79bff7992bc703e1aafb3683b1089647072|0x6db983ff1cbc85249e64e6ccd101aaa613ba4ab5,0.1,0.885,0.89,0.005,0.935,flipped,2026-09-08,,0.0051
89384721767526056909881321094852287855436067743554155484781205764118128944311,0xbb379a14cd03f68c35c279ddbd928a6326f4fd2e21827f8cdaaf59715d6df50e,"Will Bitcoin reach $90,000 by December 31, 2026?",crypto,2027-01-01,2026-08-23,2,0x6db983ff1cbc85249e64e6ccd101aaa613ba4ab5|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.445,0.45,0.005,0.405,open,,,
62623935470458977417406553104683407265946099505568492392099133945579116812212,0x858d332e90d1e1e2df9722cc8c95d1fd05511f058826a2672c51527dbafc5439,"Will Ethereum dip to $2,100 in August?",crypto,2026-09-01,2026-08-23,2,0x1465b79bff7992bc703e1aafb3683b1089647072|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.885,0.9,0.015,0.9965,flipped,2026-08-30,,0.0107
5649717099758674861276159343380402289083378331461490840325685141994171250523,0x8126317d621047fb13d508a2651eecc8d38305904671822a62309c5aabd353aa,Will Marine Le Pen win the 2027 French presidential election?,politics,2027-04-30,2026-08-24,2,0x21064fd320bfd5a86f8c92a94d3209edf4154dea|0x21ffd2b7a212a6f277ed3eca1a9f8efcbca90d71,0.1,0.6835,0.684,0.0005,0.6665,flipped,2026-08-27,,-0.0026
103233456944535770064535084746323132698241141769628138054370458021432484856079,0x14d327328063504ab74b2ab11fe68ad305525fafc70effcd5ba5c5c688971988,Will Avengers: Doomsday have the best domestic opening weekend in 2026?,other,2026-12-31,2026-08-24,2,0x21064fd320bfd5a86f8c92a94d3209edf4154dea|0x21ffd2b7a212a6f277ed3eca1a9f8efcbca90d71,0.1,0.645,0.65,0.005,0.455,open,,,
47351249213522680756506741757494567203807850126452422751640191537649078390088,0x84331a630a2ab7b5e09c0c5120a33fd074b50941b173fcbddbfde025f1b9ac04,Will Eduardo Braga win the most votes in the 2026 Amazonas Senate election?,politics,2026-10-04,2026-08-24,2,0x21064fd320bfd5a86f8c92a94d3209edf4154dea|0x21ffd2b7a212a6f277ed3eca1a9f8efcbca90d71,0.1,0.23,0.24,0.01,0.18,flipped,2026-08-25,,-0.025
47521278881781494184349388626320305507000829699034892867477650591588156258276,0x11e5fb36dabf2b8b5a13dd0ffc13b192f390adc6ea5cf4d0c5a9112c4825a1d8,Will Benfica win the 2026-27 Primeira Liga Championship?,sports,2027-05-30,2026-08-26,2,0x21064fd320bfd5a86f8c92a94d3209edf4154dea|0xe40aaa5ce1dac0b7dc24c9d0284f27e17c3fe4a2,0.1,0.645,0.65,0.005,0.645,open,,,
16689957831236540536260525338465978250104877107737781746947331717125360619277,0x58d20d530b4d42c1e9441f77239ed9b5a4b8f3ba2027a0df8def2cc71bd7280c,"Will Ethereum dip to $2,300 in August?",crypto,2026-09-01,2026-08-27,2,0x1465b79bff7992bc703e1aafb3683b1089647072|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.89,0.9,0.01,1.0,won,2026-09-01,1.0,0.0111
16452503807171203765163764339828725057420138646691824475076039506871221023349,0xadbd0a8f379d45f01d42cac8984736493223d6100fa719ab16a110e222c9523f,"Will Ethereum dip to $2,400 in August?",crypto,2026-09-01,2026-08-27,2,0x1465b79bff7992bc703e1aafb3683b1089647072|0xf705fa045201391d9632b7f3cde06a5e24453ca7,0.1,0.6,0.62,0.02,0.0,lost,2026-08-31,0.0,-0.1
7684846071757349710986932648273020068403314093389053808586453257923162490732,0x280093bfc0537118b85c5ed9e63e022dc904e4b3e32c0e3b4aaca5c62e8059bd,Los Angeles Dodgers vs. Atlanta Braves,other,2026-09-03,2026-08-27,2,0x14c7111afa871fb215339f365043d7b2837b9ccf|0x65c18d740c8246af3353741c0b32e4b6da552988,0.1,0.655,0.66,0.005,1.0,won,2026-08-28,1.0,0.0515
94663886901605637140792846889014641988546229259880701829967021200326215419887,0x0f1370c3ced1a55b7cc0491edae1adc0f9709802430780d1145f28b4cf547575,LoL: Shifters vs Team Heretics - Game 1 Winner,other,2026-08-28,2026-08-28,2,0xb35f674af4603c9602dfbf39564087e94897cf4c|0xc9a24fa249cf907c598544a4d46c077c1edf77d3,0.1,0.395,0.4,0.005,0.0,lost,2026-08-28,0.0,-0.1
7034738716527720342003762096409377734242803132449107591883211093371588431102,0xaa9800331562ec17c78273e9b1d7a37ed9742a7261adb2dff2afc3ef4317c93f,Winston-Salem Open: Ignacio Buse vs Benjamin Bonzi,other,2026-09-04,2026-08-28,2,0xa4fd70a8d79c3433ca2eb967ee605a356986748b|0xcd65c3279408a33866a9129bed6943064cb6ee96,0.1,0.775,0.78,0.005,1.0,won,2026-08-29,1.0,0.0282
90832070909492788007408976186085311967006039468748360757098203515133568826569,0x617173074f457db14a09e9b50bbe393ea2b810bebaad4a11ef11270209cd5433,Monterrey Open: Diane Parry vs Ann Li,other,2026-09-04,2026-08-28,2,0xa4fd70a8d79c3433ca2eb967ee605a356986748b|0xcd65c3279408a33866a9129bed6943064cb6ee96,0.1,0.27,0.29,0.02,1.0,won,2026-08-29,1.0,0.2448
26475704023226632139343572345713300815341075544299322896589107785506938863393,0x8e599a0a3ffb506d2fdc10ba2f00a5754a742ff96f6943b7d76bb03bc6ddce2f,LoL: Top Esports vs LGD Gaming - Game 1 Winner,other,2026-08-29,2026-08-29,2,0x16602a38e8fb4498ffee0ea81e08d2b421825598|0xa4fd70a8d79c3433ca2eb967ee605a356986748b,0.1,0.535,0.55,0.015,1.0,won,2026-08-29,1.0,0.0818
79365827555900235124849885187639793749916793265719077485224588144183229021585,0xc6db751f827c061c385ba5ec3afe9d92d6d2bf951e6eda3ee862aed1cc11ea4d,LoL: Top Esports vs LGD Gaming - Game 2 Winner,other,2026-08-29,2026-08-29,2,0x16602a38e8fb4498ffee0ea81e08d2b421825598|0xa4fd70a8d79c3433ca2eb967ee605a356986748b,0.1,0.375,0.39,0.015,0.0,lost,2026-08-29,0.0,-0.1
74686986245374141247552998723675023565970181212132643001130235566876581420189,0x7df1d4ec251ba238a5578afbaf4a83e5650c69d2b92d59a0629fc3d67cbcb05f,LoL: Top Esports vs LGD Gaming (BO5) - LPL Playoffs,sports,2026-08-29,2026-08-29,2,0x16602a38e8fb4498ffee0ea81e08d2b421825598|0xc9a24fa249cf907c598544a4d46c077c1edf77d3,0.1,0.66,0.67,0.01,1.0,won,2026-08-29,1.0,0.0493
29404455220133259400004916772786187817475211291350975532368278463124918268133,0x406b4c278e28fc6fd52dde1e871f9918302c6d9e6f38ec8ff4aef4c527b16c3f,LoL: T1 vs BNK FEARX - Game 4 Winner,other,2026-08-29,2026-08-29,2,0x16602a38e8fb4498ffee0ea81e08d2b421825598|0xa4fd70a8d79c3433ca2eb967ee605a356986748b,0.1,0.8,0.809,0.009,1.0,won,2026-08-29,1.0,0.0236
43795924639979902349979476638657664820583607053816920311773708282023947731634,0xbd6d74cb08970ee0940184580b18ac4ff993369477c50beea36faef3ad64286a,Will Real Betis Balompié win on 2026-08-29?,other,2026-08-29,2026-08-29,2,0x14c7111afa871fb215339f365043d7b2837b9ccf|0x16602a38e8fb4498ffee0ea81e08d2b421825598,0.1,0.415,0.42,0.005,0.0,lost,2026-08-29,0.0,-0.1
90909510732249371754797034106293913770238015144511593313143432510792754462882,0x06c2bbae0fa8ebebb570011310582e74c821631418ad448c0b2622a93441a88a,Dota 2:  Pipsqueak+4 vs Level UP (BO3) - BLAST Slam Europe Closed Qualifier Playoffs,sports,2026-08-30,2026-08-29,2,0x16602a38e8fb4498ffee0ea81e08d2b421825598|0xa4fd70a8d79c3433ca2eb967ee605a356986748b,0.1,0.385,0.4,0.015,0.0,lost,2026-08-29,0.0,-0.1
81189128639069402156888978888227970399538308671842633716285613672568016292780,0x172b6d9d62cc7700efd9abc2d2caca06a45a54c18ad4a379eb7c9ed7e4a4f713,"Will the Ornn B200 Index be between $5.50 and $6.00 on August 31, 2026?",other,2026-08-31,2026-08-30,2,0x5a218c7ad04135830a45c41aaed7294df7809318|0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0.1,0.77,0.8,0.03,1.0,won,2026-09-01,1.0,0.025
31204839714361112071184786311177509453789630517489808991756942147419467002439,0x25f6d52c505178fff40c986a22f22dcb4e227f0413c11c684cd66809addb6901,Will Julian Alvarez join Arsenal?,other,2026-09-02,2026-08-30,2,0x5a218c7ad04135830a45c41aaed7294df7809318|0xc8ab97a9089a9ff7e6ef0688e6e591a066946418,0.1,0.855,0.861,0.006,0.8545,flipped,2026-08-31,,-0.0008
