date,WALCL,WTREGEN,RRPONTSYD,net_liquidity
2015-01-07,4499.524,176.817,143.749,4178.9580000000005
2015-01-08,4499.524,176.817,124.293,4198.414000000001
2015-01-09,4499.524,176.817,116.195,4206.512000000001
2015-01-12,4499.524,176.817,118.125,4204.582
2015-01-13,4499.524,176.817,107.316,4215.3910000000005
2015-01-14,4516.077,158.268,95.4,4262.409000000001
2015-01-15,4516.077,158.268,96.517,4261.292
2015-01-16,4516.077,158.268,135.836,4221.973
2015-01-19,4516.077,158.268,135.836,4221.973
2015-01-20,4516.077,158.268,147.499,4210.31
2015-01-21,4512.936,170.15200000000002,167.769,4175.014999999999
2015-01-22,4512.936,170.15200000000002,168.182,4174.602
2015-01-23,4512.936,170.15200000000002,129.836,4212.947999999999
2015-01-26,4512.936,170.15200000000002,132.698,4210.085999999999
2015-01-27,4512.936,170.15200000000002,136.677,4206.107
2015-01-28,4500.064,201.192,163.553,4135.319
2015-01-29,4500.064,201.192,148.784,4150.088000000001
2015-01-30,4500.064,201.192,190.842,4108.030000000001
2015-02-02,4500.064,201.192,132.913,4165.959000000001
2015-02-03,4500.064,201.192,142.006,4156.866
2015-02-04,4500.348,167.272,145.65,4187.426
2015-02-05,4500.348,167.272,124.667,4208.409
2015-02-06,4500.348,167.272,121.983,4211.093
2015-02-09,4500.348,167.272,118.986,4214.09
2015-02-10,4500.348,167.272,122.277,4210.799
2015-02-11,4501.685,158.907,126.752,4216.026
2015-02-12,4501.685,158.907,113.479,4229.299
2015-02-13,4501.685,158.907,92.532,4250.246
2015-02-16,4501.685,158.907,92.532,4250.246
2015-02-17,4501.685,158.907,111.325,4231.453
2015-02-18,4496.851,118.836,157.273,4220.741999999999
2015-02-19,4496.851,118.836,133.105,4244.91
2015-02-20,4496.851,118.836,157.518,4220.496999999999
2015-02-23,4496.851,118.836,152.311,4225.704
2015-02-24,4496.851,118.836,124.802,4253.213
2015-02-25,4486.725,68.114,149.75,4268.861000000001
2015-02-26,4486.725,68.114,130.583,4288.028000000001
2015-02-27,4486.725,68.114,155.001,4263.610000000001
2015-03-02,4486.725,68.114,118.208,4300.403000000001
2015-03-03,4486.725,68.114,110.872,4307.7390000000005
2015-03-04,4487.5830000000005,49.803000000000004,95.1,4342.68
2015-03-05,4487.5830000000005,49.803000000000004,73.924,4363.856000000001
2015-03-06,4487.5830000000005,49.803000000000004,80.862,4356.918000000001
2015-03-09,4487.5830000000005,49.803000000000004,85.648,4352.1320000000005
2015-03-10,4487.5830000000005,49.803000000000004,84.535,4353.245000000001
2015-03-11,4489.279,39.431,84.389,4365.459000000001
2015-03-12,4489.279,39.431,132.708,4317.140000000001
2015-03-13,4489.279,39.431,98.042,4351.8060000000005
2015-03-16,4489.279,39.431,112.056,4337.792000000001
2015-03-17,4489.279,39.431,106.3,4343.548000000001
2015-03-18,4495.888,60.686,151.424,4283.778
2015-03-19,4495.888,60.686,83.108,4352.094
2015-03-20,4495.888,60.686,91.207,4343.995
2015-03-23,4495.888,60.686,99.572,4335.63
2015-03-24,4495.888,60.686,60.115,4375.087
2015-03-25,4480.603,85.907,65.389,4329.307
2015-03-26,4480.603,85.907,80.866,4313.83
2015-03-27,4480.603,85.907,69.638,4325.058
2015-03-30,4480.603,85.907,29.522,4365.174
2015-03-31,4480.603,85.907,202.235,4192.461
2015-04-01,4481.799,75.467,31.623,4374.709000000001
2015-04-02,4481.799,75.467,31.623,4374.709000000001
2015-04-03,4481.799,75.467,31.623,4374.709000000001
2015-04-06,4481.799,75.467,119.369,4286.963000000001
2015-04-07,4481.799,75.467,125.88,4280.452
2015-04-08,4483.419,55.206,96.443,4331.7699999999995
2015-04-09,4483.419,55.206,87.069,4341.143999999999
2015-04-10,4483.419,55.206,90.933,4337.28
2015-04-13,4483.419,55.206,89.878,4338.335
2015-04-14,4483.419,55.206,75.874,4352.339
2015-04-15,4485.366,50.447,69.829,4365.09
2015-04-16,4485.366,50.447,78.293,4356.626
2015-04-17,4485.366,50.447,103.383,4331.536
2015-04-20,4485.366,50.447,111.416,4323.503
2015-04-21,4485.366,50.447,114.8,4320.119
2015-04-22,4489.695,150.028,114.148,4225.518999999999
2015-04-23,4489.695,150.028,113.993,4225.673999999999
2015-04-24,4489.695,150.028,73.512,4266.155
2015-04-27,4489.695,150.028,82.79,4256.8769999999995
2015-04-28,4489.695,150.028,87.169,4252.498
2015-04-29,4471.499,219.702,92.224,4159.572999999999
2015-04-30,4471.499,219.702,130.464,4121.333
2015-05-01,4471.499,219.702,86.212,4165.584999999999
2015-05-04,4471.499,219.702,92.311,4159.486
2015-05-05,4471.499,219.702,93.162,4158.634999999999
2015-05-06,4472.703,227.506,84.722,4160.475
2015-05-07,4472.703,227.506,94.505,4150.692
2015-05-08,4472.703,227.506,91.484,4153.713
2015-05-11,4472.703,227.506,87.331,4157.866
2015-05-12,4472.703,227.506,81.378,4163.819
2015-05-13,4501.188,216.211,92.129,4192.848
2015-05-14,4501.188,216.211,61.513,4223.464
2015-05-15,4501.188,216.211,76.249,4208.728
2015-05-18,4501.188,216.211,135.397,4149.58
2015-05-19,4501.188,216.211,131.9,4153.077
2015-05-20,4480.384,181.641,154.345,4144.398
2015-05-21,4480.384,181.641,141.963,4156.780000000001
2015-05-22,4480.384,181.641,105.844,4192.899
2015-05-25,4480.384,181.641,105.844,4192.899
2015-05-26,4480.384,181.641,111.048,4187.695000000001
2015-05-27,4463.981,175.577,128.828,4159.575999999999
2015-05-28,4463.981,175.577,135.3,4153.103999999999
2015-05-29,4463.981,175.577,160.201,4128.2029999999995
2015-06-01,4463.981,175.577,115.206,4173.197999999999
2015-06-02,4463.981,175.577,105.031,4183.373
2015-06-03,4465.36,185.794,95.389,4184.177
2015-06-04,4465.36,185.794,96.429,4183.137
2015-06-05,4465.36,185.794,83.637,4195.929
2015-06-08,4465.36,185.794,83.323,4196.2429999999995
2015-06-09,4465.36,185.794,76.043,4203.523
2015-06-10,4468.005,178.46800000000002,80.453,4209.084
2015-06-11,4468.005,178.46800000000002,90.833,4198.704000000001
2015-06-12,4468.005,178.46800000000002,81.745,4207.792
2015-06-15,4468.005,178.46800000000002,104.635,4184.902
2015-06-16,4468.005,178.46800000000002,113.979,4175.558
2015-06-17,4487.817,207.648,110.708,4169.461
2015-06-18,4487.817,207.648,151.135,4129.034
2015-06-19,4487.817,207.648,158.541,4121.628
2015-06-22,4487.817,207.648,171.906,4108.263
2015-06-23,4487.817,207.648,181.548,4098.621
2015-06-24,4495.055,239.49800000000002,136.642,4118.915000000001
2015-06-25,4495.055,239.49800000000002,64.918,4190.639000000001
2015-06-26,4495.055,239.49800000000002,86.539,4169.018000000001
2015-06-29,4495.055,239.49800000000002,45.063,4210.494000000001
2015-06-30,4495.055,239.49800000000002,192.602,4062.955000000001
2015-07-01,4479.13,227.457,93.411,4158.262
2015-07-02,4479.13,227.457,176.063,4075.6099999999997
2015-07-03,4479.13,227.457,176.063,4075.6099999999997
2015-07-06,4479.13,227.457,169.851,4081.8219999999997
2015-07-07,4479.13,227.457,159.651,4092.022
2015-07-08,4481.289,182.596,145.47,4153.222999999999
2015-07-09,4481.289,182.596,129.671,4169.021999999999
2015-07-10,4481.289,182.596,119.629,4179.063999999999
2015-07-13,4481.289,182.596,115.323,4183.369999999999
2015-07-14,4481.289,182.596,106.218,4192.474999999999
2015-07-15,4493.6050000000005,176.411,103.217,4213.977000000001
2015-07-16,4493.6050000000005,176.411,104.58,4212.6140000000005
2015-07-17,4493.6050000000005,176.411,116.519,4200.675
2015-07-20,4493.6050000000005,176.411,126.57,4190.624000000001
2015-07-21,4493.6050000000005,176.411,110.141,4207.053000000001
2015-07-22,4500.503,194.772,112.695,4193.036
2015-07-23,4500.503,194.772,112.052,4193.679
2015-07-24,4500.503,194.772,79.416,4226.315
2015-07-27,4500.503,194.772,85.122,4220.6089999999995
2015-07-28,4500.503,194.772,81.882,4223.849
2015-07-29,4485.4800000000005,196.82500000000002,86.429,4202.226000000001
2015-07-30,4485.4800000000005,196.82500000000002,87.405,4201.250000000001
2015-07-31,4485.4800000000005,196.82500000000002,131.978,4156.677000000001
2015-08-03,4485.4800000000005,196.82500000000002,95.005,4193.650000000001
2015-08-04,4485.4800000000005,196.82500000000002,88.841,4199.814
2015-08-05,4486.329,203.501,86.869,4195.959
2015-08-06,4486.329,203.501,93.508,4189.32
2015-08-07,4486.329,203.501,84.994,4197.834
2015-08-10,4486.329,203.501,81.806,4201.022
2015-08-11,4486.329,203.501,78.367,4204.460999999999
2015-08-12,4489.25,196.323,64.411,4228.516
2015-08-13,4489.25,196.323,77.057,4215.87
2015-08-14,4489.25,196.323,64.557,4228.37
2015-08-17,4489.25,196.323,66.54,4226.387
2015-08-18,4489.25,196.323,88.144,4204.782999999999
2015-08-19,4487.2080000000005,177.883,84.36,4224.965000000001
2015-08-20,4487.2080000000005,177.883,93.262,4216.063000000001
2015-08-21,4487.2080000000005,177.883,92.353,4216.972000000001
2015-08-24,4487.2080000000005,177.883,73.813,4235.512000000001
2015-08-25,4487.2080000000005,177.883,73.165,4236.160000000001
2015-08-26,4475.1050000000005,128.581,68.719,4277.805
2015-08-27,4475.1050000000005,128.581,71.312,4275.212
2015-08-28,4475.1050000000005,128.581,73.547,4272.977000000001
2015-08-31,4475.1050000000005,128.581,149.694,4196.83
2015-09-01,4475.1050000000005,128.581,84.778,4261.746
2015-09-02,4475.886,120.354,70.33,4285.202
2015-09-03,4475.886,120.354,67.183,4288.349
2015-09-04,4475.886,120.354,64.428,4291.104
2015-09-07,4475.886,120.354,64.428,4291.104
2015-09-08,4475.886,120.354,66.694,4288.838
2015-09-09,4478.213,85.792,68.129,4324.2919999999995
2015-09-10,4478.213,85.792,66.083,4326.338
2015-09-11,4478.213,85.792,70.782,4321.638999999999
2015-09-14,4478.213,85.792,72.809,4319.611999999999
2015-09-15,4478.213,85.792,73.117,4319.303999999999
2015-09-16,4487.809,117.411,82.181,4288.217000000001
2015-09-17,4487.809,117.411,106.254,4264.144
2015-09-18,4487.809,117.411,131.757,4238.6410000000005
2015-09-21,4487.809,117.411,134.575,4235.823
2015-09-22,4487.809,117.411,139.476,4230.9220000000005
2015-09-23,4497.484,153.512,144.297,4199.675000000001
2015-09-24,4497.484,153.512,45.671,4298.301
2015-09-25,4497.484,153.512,63.966,4280.006
2015-09-28,4497.484,153.512,101.855,4242.117000000001
2015-09-29,4497.484,153.512,122.86,4221.112000000001
2015-09-30,4484.111,145.165,199.614,4139.332
2015-10-01,4484.111,145.165,75.143,4263.803
2015-10-02,4484.111,145.165,173.162,4165.784
2015-10-05,4484.111,145.165,156.558,4182.388
2015-10-06,4484.111,145.165,130.247,4208.699
2015-10-07,4486.185,83.381,115.434,4287.37
2015-10-08,4486.185,83.381,121.144,4281.66
2015-10-09,4486.185,83.381,109.367,4293.437
2015-10-12,4486.185,83.381,109.367,4293.437
2015-10-13,4486.185,83.381,105.728,4297.076
2015-10-14,4504.704,66.43900000000001,90.184,4348.080999999999
2015-10-15,4504.704,66.43900000000001,100.247,4338.017999999999
2015-10-16,4504.704,66.43900000000001,123.637,4314.628
2015-10-19,4504.704,66.43900000000001,136.36,4301.905
2015-10-20,4504.704,66.43900000000001,146.257,4292.008
2015-10-21,4501.372,60.403,151.082,4289.887
2015-10-22,4501.372,60.403,152.87,4288.099
2015-10-23,4501.372,60.403,125.635,4315.334
2015-10-26,4501.372,60.403,134.597,4306.372
2015-10-27,4501.372,60.403,150.968,4290.001
2015-10-28,4489.339,47.1,155.316,4286.923
2015-10-29,4489.339,47.1,172.839,4269.4
2015-10-30,4489.339,47.1,225.326,4216.913
2015-11-02,4489.339,47.1,132.234,4310.004999999999
2015-11-03,4489.339,47.1,117.622,4324.616999999999
2015-11-04,4489.702,29.795,107.406,4352.501
2015-11-05,4489.702,29.795,87.664,4372.243
2015-11-06,4489.702,29.795,70.435,4389.472
2015-11-09,4489.702,29.795,80.894,4379.013
2015-11-10,4489.702,29.795,83.13,4376.777
2015-11-11,4492.012,107.125,83.13,4301.757
2015-11-12,4492.012,107.125,73.228,4311.659
2015-11-13,4492.012,107.125,60.117,4324.7699999999995
2015-11-16,4492.012,107.125,67.873,4317.014
2015-11-17,4492.012,107.125,86.157,4298.73
2015-11-18,4486.7210000000005,133.02100000000002,121.961,4231.7390000000005
2015-11-19,4486.7210000000005,133.02100000000002,120.822,4232.878000000001
2015-11-20,4486.7210000000005,133.02100000000002,122.99,4230.710000000001
2015-11-23,4486.7210000000005,133.02100000000002,147.598,4206.102000000001
2015-11-24,4486.7210000000005,133.02100000000002,95.918,4257.782000000001
2015-11-25,4477.088,163.491,100.152,4213.445
2015-11-26,4477.088,163.491,100.152,4213.445
2015-11-27,4477.088,163.491,81.785,4231.812
2015-11-30,4477.088,163.491,139.594,4174.003
2015-12-01,4477.088,163.491,88.983,4224.614
2015-12-02,4478.069,212.756,84.184,4181.129
2015-12-03,4478.069,212.756,74.766,4190.5470000000005
2015-12-04,4478.069,212.756,69.292,4196.021
2015-12-07,4478.069,212.756,77.805,4187.508
2015-12-08,4478.069,212.756,75.817,4189.496
2015-12-09,4480.436,186.624,87.963,4205.849
2015-12-10,4480.436,186.624,86.714,4207.098
2015-12-11,4480.436,186.624,89.317,4204.495
2015-12-14,4480.436,186.624,86.38,4207.432
2015-12-15,4480.436,186.624,95.404,4198.407999999999
2015-12-16,4489.593,196.34300000000002,102.004,4191.246
2015-12-17,4489.593,196.34300000000002,105.185,4188.065
2015-12-18,4489.593,196.34300000000002,143.223,4150.027
2015-12-21,4489.593,196.34300000000002,160.606,4132.644
2015-12-22,4489.593,196.34300000000002,185.35,4107.9
2015-12-23,4496.523,267.608,178.331,4050.584
2015-12-24,4496.523,267.608,161.879,4067.036
2015-12-25,4496.523,267.608,161.879,4067.036
2015-12-28,4496.523,267.608,177.196,4051.719
2015-12-29,4496.523,267.608,222.513,4006.402
2015-12-30,4486.587,290.467,277.446,3918.674000000001
2015-12-31,4486.587,290.467,474.591,3721.529000000001
2016-01-01,4486.587,290.467,474.591,3721.529000000001
2016-01-04,4486.587,290.467,199.67,3996.4500000000007
2016-01-05,4486.587,290.467,169.615,4026.505000000001
2016-01-06,4486.606,333.22,126.584,4026.8019999999997
2016-01-07,4486.606,333.22,116.843,4036.5429999999997
2016-01-08,4486.606,333.22,99.971,4053.4149999999995
2016-01-11,4486.606,333.22,97.39,4055.9959999999996
2016-01-12,4486.606,333.22,86.191,4067.1949999999997
2016-01-13,4501.695,302.983,84.416,4114.295999999999
2016-01-14,4501.695,302.983,78.422,4120.29
2016-01-15,4501.695,302.983,90.534,4108.178
2016-01-18,4501.695,302.983,90.534,4108.178
2016-01-19,4501.695,302.983,90.221,4108.491
2016-01-20,4488.84,285.318,106.627,4096.8949999999995
2016-01-21,4488.84,285.318,90.44,4113.082
2016-01-22,4488.84,285.318,60.316,4143.206
2016-01-25,4488.84,285.318,80.17,4123.352
2016-01-26,4488.84,285.318,83.819,4119.7029999999995
2016-01-27,4482.349,341.996,89.304,4051.049
2016-01-28,4482.349,341.996,63.251,4077.102
2016-01-29,4482.349,341.996,114.573,4025.78
2016-02-01,4482.349,341.996,76.79,4063.563
2016-02-02,4482.349,341.996,80.127,4060.226
2016-02-03,4483.495,350.858,62.461,4070.176
2016-02-04,4483.495,350.858,55.893,4076.7439999999997
2016-02-05,4483.495,350.858,50.888,4081.749
2016-02-08,4483.495,350.858,39.132,4093.5049999999997
2016-02-09,4483.495,350.858,44.123,4088.5139999999997
2016-02-10,4486.278,317.303,47.974,4121.001
2016-02-11,4486.278,317.303,44.482,4124.493
2016-02-12,4486.278,317.303,35.233,4133.742
2016-02-15,4486.278,317.303,35.233,4133.742
2016-02-16,4486.278,317.303,34.728,4134.247
2016-02-17,4483.629,266.76,52.098,4164.771
2016-02-18,4483.629,266.76,71.581,4145.288
2016-02-19,4483.629,266.76,59.088,4157.781
2016-02-22,4483.629,266.76,54.405,4162.464
2016-02-23,4483.629,266.76,64.808,4152.061
2016-02-24,4489.796,237.95000000000002,41.065,4210.781000000001
2016-02-25,4489.796,237.95000000000002,43.818,4208.028
2016-02-26,4489.796,237.95000000000002,56.919,4194.927000000001
2016-02-29,4489.796,237.95000000000002,94.123,4157.723000000001
2016-03-01,4489.796,237.95000000000002,38.763,4213.0830000000005
2016-03-02,4478.485,237.207,44.546,4196.731999999999
2016-03-03,4478.485,237.207,50.384,4190.893999999999
2016-03-04,4478.485,237.207,51.368,4189.909999999999
2016-03-07,4478.485,237.207,53.724,4187.553999999999
2016-03-08,4478.485,237.207,49.332,4191.945999999999
2016-03-09,4481.0830000000005,211.443,47.346,4222.294000000001
2016-03-10,4481.0830000000005,211.443,35.428,4234.212
2016-03-11,4481.0830000000005,211.443,39.73,4229.910000000001
2016-03-14,4481.0830000000005,211.443,40.518,4229.122
2016-03-15,4481.0830000000005,211.443,38.299,4231.341
2016-03-16,4486.3330000000005,235.63400000000001,48.389,4202.31
2016-03-17,4486.3330000000005,235.63400000000001,34.869,4215.830000000001
2016-03-18,4486.3330000000005,235.63400000000001,67.622,4183.077
2016-03-21,4486.3330000000005,235.63400000000001,55.751,4194.948
2016-03-22,4486.3330000000005,235.63400000000001,68.284,4182.415000000001
2016-03-23,4492.857,296.956,70.075,4125.826
2016-03-24,4492.857,296.956,70.075,4125.826
2016-03-25,4492.857,296.956,70.075,4125.826
2016-03-28,4492.857,296.956,65.481,4130.42
2016-03-29,4492.857,296.956,104.77,4091.131
2016-03-30,4482.84,284.66,127.119,4071.061
2016-03-31,4482.84,284.66,303.849,3894.331
2016-04-01,4482.84,284.66,89.118,4109.062
2016-04-04,4482.84,284.66,65.692,4132.488
2016-04-05,4482.84,284.66,44.369,4153.811000000001
2016-04-06,4484.069,264.323,27.455,4192.291
2016-04-07,4484.069,264.323,34.065,4185.6810000000005
2016-04-08,4484.069,264.323,21.618,4198.128
2016-04-11,4484.069,264.323,22.151,4197.595
2016-04-12,4484.069,264.323,18.711,4201.035
2016-04-13,4499.729,239.635,16.61,4243.484
2016-04-14,4499.729,239.635,18.241,4241.853
2016-04-15,4499.729,239.635,23.479,4236.615
2016-04-18,4499.729,239.635,38.607,4221.487
2016-04-19,4499.729,239.635,40.049,4220.045
2016-04-20,4490.131,268.785,31.971,4189.375000000001
2016-04-21,4490.131,268.785,36.555,4184.791
2016-04-22,4490.131,268.785,19.084,4202.262000000001
2016-04-25,4490.131,268.785,24.148,4197.198
2016-04-26,4490.131,268.785,29.563,4191.783
2016-04-27,4474.665,346.166,31.432,4097.067
2016-04-28,4474.665,346.166,25.526,4102.973
2016-04-29,4474.665,346.166,65.558,4062.941
2016-05-02,4474.665,346.166,38.947,4089.5519999999997
2016-05-03,4474.665,346.166,38.536,4089.9629999999997
2016-05-04,4477.27,336.357,35.592,4105.321000000001
2016-05-05,4477.27,336.357,30.222,4110.691000000001
2016-05-06,4477.27,336.357,28.294,4112.619000000001
2016-05-09,4477.27,336.357,23.238,4117.675
2016-05-10,4477.27,336.357,31.035,4109.878000000001
2016-05-11,4478.411,315.369,31.533,4131.509
2016-05-12,4478.411,315.369,34.843,4128.1990000000005
2016-05-13,4478.411,315.369,17.088,4145.954000000001
2016-05-16,4478.411,315.369,20.123,4142.919000000001
2016-05-17,4478.411,315.369,21.115,4141.927000000001
2016-05-18,4473.741,295.339,63.92,4114.482
2016-05-19,4473.741,295.339,63.293,4115.109
2016-05-20,4473.741,295.339,60.342,4118.06
2016-05-23,4473.741,295.339,78.109,4100.293
2016-05-24,4473.741,295.339,57.676,4120.726
2016-05-25,4461.111,268.619,65.797,4126.695000000001
2016-05-26,4461.111,268.619,58.671,4133.821
2016-05-27,4461.111,268.619,40.472,4152.02
2016-05-30,4461.111,268.619,40.472,4152.02
2016-05-31,4461.111,268.619,102.627,4089.8650000000002
2016-06-01,4461.393,267.948,61.186,4132.259
2016-06-02,4461.393,267.948,62.973,4130.472
2016-06-03,4461.393,267.948,58.183,4135.262
2016-06-06,4461.393,267.948,53.352,4140.093
2016-06-07,4461.393,267.948,49.906,4143.539
2016-06-08,4463.542,236.351,41.445,4185.746000000001
2016-06-09,4463.542,236.351,41.435,4185.756
2016-06-10,4463.542,236.351,40.5,4186.691000000001
2016-06-13,4463.542,236.351,46.016,4181.175000000001
2016-06-14,4463.542,236.351,34.936,4192.255000000001
2016-06-15,4472.817,231.257,28.313,4213.247
2016-06-16,4472.817,231.257,35.1,4206.46
2016-06-17,4472.817,231.257,58.606,4182.954000000001
2016-06-20,4472.817,231.257,67.757,4173.803000000001
2016-06-21,4472.817,231.257,86.546,4155.014
2016-06-22,4482.009,316.838,90.386,4074.7850000000003
2016-06-23,4482.009,316.838,91.509,4073.6620000000003
2016-06-24,4482.009,316.838,87.498,4077.6730000000002
2016-06-27,4482.009,316.838,116.639,4048.532
2016-06-28,4482.009,316.838,129.102,4036.0690000000004
2016-06-29,4466.482,337.093,143.206,3986.183
2016-06-30,4466.482,337.093,278.809,3850.58
2016-07-01,4466.482,337.093,113.428,4015.9610000000002
2016-07-04,4466.482,337.093,113.428,4015.9610000000002
2016-07-05,4466.482,337.093,111.242,4018.147
2016-07-06,4470.6050000000005,303.297,83.401,4083.907000000001
2016-07-07,4470.6050000000005,303.297,76.407,4090.9010000000007
2016-07-08,4470.6050000000005,303.297,67.516,4099.792000000001
2016-07-11,4470.6050000000005,303.297,61.876,4105.432000000001
2016-07-12,4470.6050000000005,303.297,62.64,4104.668000000001
2016-07-13,4472.202,316.064,48.357,4107.781
2016-07-14,4472.202,316.064,30.358,4125.78
2016-07-15,4472.202,316.064,41.162,4114.976
2016-07-18,4472.202,316.064,80.813,4075.325
2016-07-19,4472.202,316.064,82.273,4073.865
2016-07-20,4480.973,329.15000000000003,79.368,4072.4550000000004
2016-07-21,4480.973,329.15000000000003,70.517,4081.3060000000005
2016-07-22,4480.973,329.15000000000003,44.897,4106.926
2016-07-25,4480.973,329.15000000000003,49.132,4102.691000000001
2016-07-26,4480.973,329.15000000000003,69.799,4082.0240000000003
2016-07-27,4464.4980000000005,325.499,67.687,4071.312000000001
2016-07-28,4464.4980000000005,325.499,45.194,4093.8050000000007
2016-07-29,4464.4980000000005,325.499,110.518,4028.4810000000007
2016-08-01,4464.4980000000005,325.499,72.911,4066.0880000000006
2016-08-02,4464.4980000000005,325.499,80.535,4058.464000000001
2016-08-03,4466.793,298.813,68.075,4099.905
2016-08-04,4466.793,298.813,50.263,4117.717
2016-08-05,4466.793,298.813,56.235,4111.745
2016-08-08,4466.793,298.813,60.625,4107.355
2016-08-09,4466.793,298.813,66.881,4101.098999999999
2016-08-10,4468.929,259.832,80.174,4128.923
2016-08-11,4468.929,259.832,80.145,4128.951999999999
2016-08-12,4468.929,259.832,37.278,4171.8189999999995
2016-08-15,4468.929,259.832,56.95,4152.147
2016-08-16,4468.929,259.832,76.397,4132.7
2016-08-17,4466.476,260.81,81.337,4124.328999999999
2016-08-18,4466.476,260.81,95.089,4110.576999999999
2016-08-19,4466.476,260.81,101.468,4104.197999999999
2016-08-22,4466.476,260.81,116.124,4089.5419999999995
2016-08-23,4466.476,260.81,121.654,4084.0119999999993
2016-08-24,4473.84,254.376,95.35,4124.114
2016-08-25,4473.84,254.376,72.817,4146.647
2016-08-26,4473.84,254.376,76.532,4142.932
2016-08-29,4473.84,254.376,79.731,4139.733
2016-08-30,4473.84,254.376,101.422,4118.042
2016-08-31,4457.907,274.195,171.368,4012.3440000000005
2016-09-01,4457.907,274.195,90.607,4093.1050000000005
2016-09-02,4457.907,274.195,96.194,4087.5180000000005
2016-09-05,4457.907,274.195,96.194,4087.5180000000005
2016-09-06,4457.907,274.195,92.733,4090.9790000000003
2016-09-07,4459.394,236.154,79.08,4144.16
2016-09-08,4459.394,236.154,60.729,4162.5109999999995
2016-09-09,4459.394,236.154,78.784,4144.456
2016-09-12,4459.394,236.154,86.056,4137.184
2016-09-13,4459.394,236.154,83.109,4140.130999999999
2016-09-14,4481.635,243.082,64.485,4174.068
2016-09-15,4481.635,243.082,55.994,4182.559
2016-09-16,4481.635,243.082,100.761,4137.7919999999995
2016-09-19,4481.635,243.082,125.636,4112.9169999999995
2016-09-20,4481.635,243.082,156.685,4081.868
2016-09-21,4473.032,340.448,176.835,3955.749
2016-09-22,4473.032,340.448,194.053,3938.531
2016-09-23,4473.032,340.448,174.726,3957.8579999999997
2016-09-26,4473.032,340.448,200.068,3932.5159999999996
2016-09-27,4473.032,340.448,239.7,3892.884
2016-09-28,4452.002,351.7,272.277,3828.0250000000005
2016-09-29,4452.002,351.7,271.847,3828.455000000001
2016-09-30,4452.002,351.7,412.523,3687.7790000000005
2016-10-03,4452.002,351.7,320.889,3779.4130000000005
2016-10-04,4452.002,351.7,306.041,3794.2610000000004
2016-10-05,4459.407,347.76,297.964,3813.683
2016-10-06,4459.407,347.76,237.619,3874.028
2016-10-07,4459.407,347.76,226.065,3885.582
2016-10-10,4459.407,347.76,226.065,3885.582
2016-10-11,4459.407,347.76,201.546,3910.101
2016-10-12,4457.698,356.185,188.671,3912.842
2016-10-13,4457.698,356.185,180.971,3920.542
2016-10-14,4457.698,356.185,133.359,3968.154
2016-10-17,4457.698,356.185,124.407,3977.1059999999998
2016-10-18,4457.698,356.185,174.966,3926.547
2016-10-19,4467.3820000000005,391.988,191.81,3883.5840000000007
2016-10-20,4467.3820000000005,391.988,172.312,3903.082000000001
2016-10-21,4467.3820000000005,391.988,181.285,3894.109000000001
2016-10-24,4467.3820000000005,391.988,142.574,3932.8200000000006
2016-10-25,4467.3820000000005,391.988,132.403,3942.991000000001
2016-10-26,4454.326,429.027,142.065,3883.234
2016-10-27,4454.326,429.027,135.113,3890.186
2016-10-28,4454.326,429.027,129.983,3895.316
2016-10-31,4454.326,429.027,214.798,3810.501
2016-11-01,4454.326,429.027,171.89,3853.409
2016-11-02,4453.087,417.665,176.232,3859.1900000000005
2016-11-03,4453.087,417.665,148.543,3886.8790000000004
2016-11-04,4453.087,417.665,136.483,3898.9390000000003
2016-11-07,4453.087,417.665,128.671,3906.7510000000007
2016-11-08,4453.087,417.665,127.33,3908.0920000000006
2016-11-09,4455.087,376.217,130.993,3947.8770000000004
2016-11-10,4455.087,376.217,99.936,3978.934
2016-11-11,4455.087,376.217,99.936,3978.934
2016-11-14,4455.087,376.217,81.448,3997.4220000000005
2016-11-15,4455.087,376.217,102.247,3976.6230000000005
2016-11-16,4453.633,400.625,116.044,3936.964
2016-11-17,4453.633,400.625,92.397,3960.611
2016-11-18,4453.633,400.625,116.091,3936.917
2016-11-21,4453.633,400.625,135.387,3917.6209999999996
2016-11-22,4453.633,400.625,128.222,3924.7859999999996
2016-11-23,4465.782,399.665,119.371,3946.746
2016-11-24,4465.782,399.665,119.371,3946.746
2016-11-25,4465.782,399.665,121.165,3944.952
2016-11-28,4465.782,399.665,146.903,3919.2140000000004
2016-11-29,4465.782,399.665,138.401,3927.7160000000003
2016-11-30,4446.307,409.36,208.524,3828.423
2016-12-01,4446.307,409.36,159.215,3877.7319999999995
2016-12-02,4446.307,409.36,167.881,3869.066
2016-12-05,4446.307,409.36,168.369,3868.5779999999995
2016-12-06,4446.307,409.36,185.55,3851.3969999999995
2016-12-07,4448.618,343.355,185.812,3919.451000000001
2016-12-08,4448.618,343.355,186.313,3918.9500000000007
2016-12-09,4448.618,343.355,185.799,3919.464000000001
2016-12-12,4448.618,343.355,189.33,3915.933000000001
2016-12-13,4448.618,343.355,238.46,3866.803000000001
2016-12-14,4470.973,324.52500000000003,169.563,3976.885
2016-12-15,4470.973,324.52500000000003,199.654,3946.7940000000003
2016-12-16,4470.973,324.52500000000003,213.706,3932.742
2016-12-19,4470.973,324.52500000000003,237.525,3908.9230000000002
2016-12-20,4470.973,324.52500000000003,277.354,3869.0940000000005
